"BehaviorSpace results (NetLogo 5.3.1)"
"Paleoscape_v4.2.nlogo"
"experiment1"
"04/06/2017 10:15:31:587 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","779","0","539"
,"7950.640277395514","2096000","19104040","40383600","0","22225000","185801644","0","2500200","47964384","7570450","653700","1768800","0.002516268980477223","0.5579956616052061","34991.084","7950.640277395514","2096000","19104040","40383600","0","22225000","185801644","0","2500200","47964384","7570450","653700","1768800","0.002516268980477223","0.5579956616052061","24829.697","7950.640277395514","2096000","19104040","40383600","0","22225000","185801644","0","2500200","47964384","7570450","653700","1768800","0.002516268980477223","0.5579956616052061","24611.417","7950.640277395514","2096000","19104040","40383600","0","22225000","185801644","0","2500200","47964384","7570450","653700","1768800","0.002516268980477223","0.5579956616052061","28372.288","7950.640277395514","2096000","19104040","40383600","0","22225000","185801644","0","2500200","47964384","7570450","653700","1768800","0.002516268980477223","0.5579956616052061","26393.672"
,"7662.9228568088265","2096000","19158560","40402800","0","22250500","185940636","0","2502100","48017736","7583500","664950","1773200","0.002510822510822511","0.5580317460317461","35068.786","7662.9228568088265","2096000","19158560","40402800","0","22250500","185940636","0","2502100","48017736","7583500","664950","1773200","0.002510822510822511","0.5580317460317461","24875.452","7662.9228568088265","2096000","19158560","40402800","0","22250500","185940636","0","2502100","48017736","7583500","664950","1773200","0.002510822510822511","0.5580317460317461","24655.929","7662.9228568088265","2096000","19158560","40402800","0","22250500","185940636","0","2502100","48017736","7583500","664950","1773200","0.002510822510822511","0.5580317460317461","28452.547","7662.9228568088265","2096000","19158560","40402800","0","22250500","185940636","0","2502100","48017736","7583500","664950","1773200","0.002510822510822511","0.5580317460317461","26436.032"
,"7950.24736719225","2096000","19211920","40425600","0","22274000","186091892","0","2508800","48050496","7603800","667950","1786400","0.002505399568034557","0.5580676745860331","35135.312","7950.24736719225","2096000","19211920","40425600","0","22274000","186091892","0","2508800","48050496","7603800","667950","1786400","0.002505399568034557","0.5580676745860331","24933.727","7950.24736719225","2096000","19211920","40425600","0","22274000","186091892","0","2508800","48050496","7603800","667950","1786400","0.002505399568034557","0.5580676745860331","24701.26","7950.24736719225","2096000","19211920","40425600","0","22274000","186091892","0","2508800","48050496","7603800","667950","1786400","0.002505399568034557","0.5580676745860331","28526.652","7950.24736719225","2096000","19211920","40425600","0","22274000","186091892","0","2508800","48050496","7603800","667950","1786400","0.002505399568034557","0.5580676745860331","26479.373"
,"7738.199282720131","2096000","19268760","40466400","0","22298300","186223730","0","2514300","48111336","7622650","668400","1786400","0.0024999999999999996","0.5581120689655172","35192.989","7738.199282720131","2096000","19268760","40466400","0","22298300","186223730","0","2514300","48111336","7622650","668400","1786400","0.0024999999999999996","0.5581120689655172","24984.796","7738.199282720131","2096000","19268760","40466400","0","22298300","186223730","0","2514300","48111336","7622650","668400","1786400","0.0024999999999999996","0.5581120689655172","24753.603","7738.199282720131","2096000","19268760","40466400","0","22298300","186223730","0","2514300","48111336","7622650","668400","1786400","0.0024999999999999996","0.5581120689655172","28614.262","7738.199282720131","2096000","19268760","40466400","0","22298300","186223730","0","2514300","48111336","7622650","668400","1786400","0.0024999999999999996","0.5581120689655172","26527.961"
,"7111.8829804573315","2096000","19318640","40520400","0","22327600","186376008","0","2520300","48168900","7622650","668700","1786400","0.0025806451612903226","0.5581734767025089","35255.376","7111.8829804573315","2096000","19318640","40520400","0","22327600","186376008","0","2520300","48168900","7622650","668700","1786400","0.0025806451612903226","0.5581734767025089","25030.136","7111.8829804573315","2096000","19318640","40520400","0","22327600","186376008","0","2520300","48168900","7622650","668700","1786400","0.0025806451612903226","0.5581734767025089","24794.951","7111.8829804573315","2096000","19318640","40520400","0","22327600","186376008","0","2520300","48168900","7622650","668700","1786400","0.0025806451612903226","0.5581734767025089","28699.771","7111.8829804573315","2096000","19318640","40520400","0","22327600","186376008","0","2520300","48168900","7622650","668700","1786400","0.0025806451612903226","0.5581734767025089","26580.143"
,"7076.87908126166","2096000","19368520","40552800","0","22347200","186487406","0","2522000","48226464","7622650","669000","1786400","0.002575107296137339","0.5583061516452074","35312.475","7076.87908126166","2096000","19368520","40552800","0","22347200","186487406","0","2522000","48226464","7622650","669000","1786400","0.002575107296137339","0.5583061516452074","25076.202","7076.87908126166","2096000","19368520","40552800","0","22347200","186487406","0","2522000","48226464","7622650","669000","1786400","0.002575107296137339","0.5583061516452074","24840.127","7076.87908126166","2096000","19368520","40552800","0","22347200","186487406","0","2522000","48226464","7622650","669000","1786400","0.002575107296137339","0.5583061516452074","28800.126","7076.87908126166","2096000","19368520","40552800","0","22347200","186487406","0","2522000","48226464","7622650","669000","1786400","0.002575107296137339","0.5583061516452074","26637.324"
,"6898.551948311667","2096000","19421880","40581600","0","22367800","186584496","0","2525700","48262968","7622650","669300","1786400","0.002569593147751606","0.558372591006424","35372.01","6898.551948311667","2096000","19421880","40581600","0","22367800","186584496","0","2525700","48262968","7622650","669300","1786400","0.002569593147751606","0.558372591006424","25118.583","6898.551948311667","2096000","19421880","40581600","0","22367800","186584496","0","2525700","48262968","7622650","669300","1786400","0.002569593147751606","0.558372591006424","24885.574","6898.551948311667","2096000","19421880","40581600","0","22367800","186584496","0","2525700","48262968","7622650","669300","1786400","0.002569593147751606","0.558372591006424","28871.485","6898.551948311667","2096000","19421880","40581600","0","22367800","186584496","0","2525700","48262968","7622650","669300","1786400","0.002569593147751606","0.558372591006424","26693.824"
,"6881.084315431627","2096000","19472920","40594800","0","22390600","186697938","0","2535800","48298536","7622650","669300","1786400","0.002564102564102564","0.5584957264957264","35441.754","6881.084315431627","2096000","19472920","40594800","0","22390600","186697938","0","2535800","48298536","7622650","669300","1786400","0.002564102564102564","0.5584957264957264","25167.3","6881.084315431627","2096000","19472920","40594800","0","22390600","186697938","0","2535800","48298536","7622650","669300","1786400","0.002564102564102564","0.5584957264957264","24944.137","6881.084315431627","2096000","19472920","40594800","0","22390600","186697938","0","2535800","48298536","7622650","669300","1786400","0.002564102564102564","0.5584957264957264","28933.503","6881.084315431627","2096000","19472920","40594800","0","22390600","186697938","0","2535800","48298536","7622650","669300","1786400","0.002564102564102564","0.5584957264957264","26758.301"
,"7067.4747686402825","2096000","19519320","40602000","0","22423200","186818534","0","2544400","48362184","7622650","669300","1786400","0.0025586353944562898","0.5585756929637526","35514.53","7067.4747686402825","2096000","19519320","40602000","0","22423200","186818534","0","2544400","48362184","7622650","669300","1786400","0.0025586353944562898","0.5585756929637526","25213.401","7067.4747686402825","2096000","19519320","40602000","0","22423200","186818534","0","2544400","48362184","7622650","669300","1786400","0.0025586353944562898","0.5585756929637526","24995.417","7067.4747686402825","2096000","19519320","40602000","0","22423200","186818534","0","2544400","48362184","7622650","669300","1786400","0.0025586353944562898","0.5585756929637526","28998.806","7067.4747686402825","2096000","19519320","40602000","0","22423200","186818534","0","2544400","48362184","7622650","669300","1786400","0.0025586353944562898","0.5585756929637526","26822.032"
,"6889.965587744349","2096000","19555280","40633200","0","22461000","186914602","0","2564100","48425832","7622650","670350","1786400","0.002553191489361702","0.55862695035461","35597.539","6889.965587744349","2096000","19555280","40633200","0","22461000","186914602","0","2564100","48425832","7622650","670350","1786400","0.002553191489361702","0.55862695035461","25260.082","6889.965587744349","2096000","19555280","40633200","0","22461000","186914602","0","2564100","48425832","7622650","670350","1786400","0.002553191489361702","0.55862695035461","25036.999","6889.965587744349","2096000","19555280","40633200","0","22461000","186914602","0","2564100","48425832","7622650","670350","1786400","0.002553191489361702","0.55862695035461","29058.099","6889.965587744349","2096000","19555280","40633200","0","22461000","186914602","0","2564100","48425832","7622650","670350","1786400","0.002553191489361702","0.55862695035461","26922.891"
,"6944.403896779198","2096000","19592400","40663200","0","22489800","186996362","0","2583800","48490884","7622650","670800","1786400","0.0025477707006369425","0.5587147912243454","35673.753","6944.403896779198","2096000","19592400","40663200","0","22489800","186996362","0","2583800","48490884","7622650","670800","1786400","0.0025477707006369425","0.5587147912243454","25306.029","6944.403896779198","2096000","19592400","40663200","0","22489800","186996362","0","2583800","48490884","7622650","670800","1786400","0.0025477707006369425","0.5587147912243454","25084.127","6944.403896779198","2096000","19592400","40663200","0","22489800","186996362","0","2583800","48490884","7622650","670800","1786400","0.0025477707006369425","0.5587147912243454","29119.023","6944.403896779198","2096000","19592400","40663200","0","22489800","186996362","0","2583800","48490884","7622650","670800","1786400","0.0025477707006369425","0.5587147912243454","27014.485"
,"7225.629216959843","2096000","19639960","40675200","0","22509300","187094474","0","2588300","48524112","7622650","671250","1786400","0.002542372881355932","0.5588474576271186","35735.477","7225.629216959843","2096000","19639960","40675200","0","22509300","187094474","0","2588300","48524112","7622650","671250","1786400","0.002542372881355932","0.5588474576271186","25358.91","7225.629216959843","2096000","19639960","40675200","0","22509300","187094474","0","2588300","48524112","7622650","671250","1786400","0.002542372881355932","0.5588474576271186","25126.53","7225.629216959843","2096000","19639960","40675200","0","22509300","187094474","0","2588300","48524112","7622650","671250","1786400","0.002542372881355932","0.5588474576271186","29199.931","7225.629216959843","2096000","19639960","40675200","0","22509300","187094474","0","2588300","48524112","7622650","671250","1786400","0.002542372881355932","0.5588474576271186","27094.07"
,"7518.507942869457","2096000","19685200","40706400","0","22529400","187237554","0","2600600","48549852","7622650","671400","1786400","0.002536997885835095","0.5589316420014094","35803.689","7518.507942869457","2096000","19685200","40706400","0","22529400","187237554","0","2600600","48549852","7622650","671400","1786400","0.002536997885835095","0.5589316420014094","25411.016","7518.507942869457","2096000","19685200","40706400","0","22529400","187237554","0","2600600","48549852","7622650","671400","1786400","0.002536997885835095","0.5589316420014094","25170.481","7518.507942869457","2096000","19685200","40706400","0","22529400","187237554","0","2600600","48549852","7622650","671400","1786400","0.002536997885835095","0.5589316420014094","29277.674","7518.507942869457","2096000","19685200","40706400","0","22529400","187237554","0","2600600","48549852","7622650","671400","1786400","0.002536997885835095","0.5589316420014094","27170.96"
,"7892.241236461193","2096000","19728120","40712400","0","22561700","187318292","0","2607400","48587292","7625550","671400","1786400","0.002531645569620253","0.5590379746835442","35889.025","7892.241236461193","2096000","19728120","40712400","0","22561700","187318292","0","2607400","48587292","7625550","671400","1786400","0.002531645569620253","0.5590379746835442","25464.854","7892.241236461193","2096000","19728120","40712400","0","22561700","187318292","0","2607400","48587292","7625550","671400","1786400","0.002531645569620253","0.5590379746835442","25212.687","7892.241236461193","2096000","19728120","40712400","0","22561700","187318292","0","2607400","48587292","7625550","671400","1786400","0.002531645569620253","0.5590379746835442","29365.309","7892.241236461193","2096000","19728120","40712400","0","22561700","187318292","0","2607400","48587292","7625550","671400","1786400","0.002531645569620253","0.5590379746835442","27258.112"
,"7776.245915255867","2096000","19766400","40746000","0","22589000","187430712","0","2619900","48633624","7734300","671400","1791900","0.0025263157894736842","0.5591326315789474","36058.82","7776.245915255867","2096000","19766400","40746000","0","22589000","187430712","0","2619900","48633624","7734300","671400","1791900","0.0025263157894736842","0.5591326315789474","25581.747","7776.245915255867","2096000","19766400","40746000","0","22589000","187430712","0","2619900","48633624","7734300","671400","1791900","0.0025263157894736842","0.5591326315789474","25323.631","7776.245915255867","2096000","19766400","40746000","0","22589000","187430712","0","2619900","48633624","7734300","671400","1791900","0.0025263157894736842","0.5591326315789474","29569.667","7776.245915255867","2096000","19766400","40746000","0","22589000","187430712","0","2619900","48633624","7734300","671400","1791900","0.0025263157894736842","0.5591326315789474","27472.537"
,"7686.468008461791","2096000","19804680","40748400","0","22619500","187558462","0","2630600","48671532","7831450","677400","1823800","0.0025210084033613443","0.5591904761904762","36145.468","7686.468008461791","2096000","19804680","40748400","0","22619500","187558462","0","2630600","48671532","7831450","677400","1823800","0.0025210084033613443","0.5591904761904762","25624.721","7686.468008461791","2096000","19804680","40748400","0","22619500","187558462","0","2630600","48671532","7831450","677400","1823800","0.0025210084033613443","0.5591904761904762","25373.839","7686.468008461791","2096000","19804680","40748400","0","22619500","187558462","0","2630600","48671532","7831450","677400","1823800","0.0025210084033613443","0.5591904761904762","29639.988","7686.468008461791","2096000","19804680","40748400","0","22619500","187558462","0","2630600","48671532","7831450","677400","1823800","0.0025210084033613443","0.5591904761904762","27540.2"
,"7605.48286989313","2096000","19845280","40762800","0","22641400","187651464","0","2639300","48713184","7841600","684600","1830400","0.0025157232704402514","0.5593123689727463","36204.931","7605.48286989313","2096000","19845280","40762800","0","22641400","187651464","0","2639300","48713184","7841600","684600","1830400","0.0025157232704402514","0.5593123689727463","25673.497","7605.48286989313","2096000","19845280","40762800","0","22641400","187651464","0","2639300","48713184","7841600","684600","1830400","0.0025157232704402514","0.5593123689727463","25429.451","7605.48286989313","2096000","19845280","40762800","0","22641400","187651464","0","2639300","48713184","7841600","684600","1830400","0.0025157232704402514","0.5593123689727463","29692.811","7605.48286989313","2096000","19845280","40762800","0","22641400","187651464","0","2639300","48713184","7841600","684600","1830400","0.0025157232704402514","0.5593123689727463","27608.196"
,"7533.981573185347","2096000","19887040","40785600","0","22670600","187760818","0","2645800","48741264","7851750","689100","1835900","0.002510460251046025","0.5594253835425383","36256.554","7533.981573185347","2096000","19887040","40785600","0","22670600","187760818","0","2645800","48741264","7851750","689100","1835900","0.002510460251046025","0.5594253835425383","25719.654","7533.981573185347","2096000","19887040","40785600","0","22670600","187760818","0","2645800","48741264","7851750","689100","1835900","0.002510460251046025","0.5594253835425383","25478.943","7533.981573185347","2096000","19887040","40785600","0","22670600","187760818","0","2645800","48741264","7851750","689100","1835900","0.002510460251046025","0.5594253835425383","29744.951","7533.981573185347","2096000","19887040","40785600","0","22670600","187760818","0","2645800","48741264","7851750","689100","1835900","0.002510460251046025","0.5594253835425383","27673.748"
,"7657.813859482832","2096000","19934600","40849200","0","22700000","187841556","0","2650900","48785724","7856100","691650","1842500","0.0025052192066805845","0.5594488517745303","36311.632","7657.813859482832","2096000","19934600","40849200","0","22700000","187841556","0","2650900","48785724","7856100","691650","1842500","0.0025052192066805845","0.5594488517745303","25767.814","7657.813859482832","2096000","19934600","40849200","0","22700000","187841556","0","2650900","48785724","7856100","691650","1842500","0.0025052192066805845","0.5594488517745303","25529.118","7657.813859482832","2096000","19934600","40849200","0","22700000","187841556","0","2650900","48785724","7856100","691650","1842500","0.0025052192066805845","0.5594488517745303","29814","7657.813859482832","2096000","19934600","40849200","0","22700000","187841556","0","2650900","48785724","7856100","691650","1842500","0.0025052192066805845","0.5594488517745303","27746.673"
,"7520.122979938036","2096000","19983320","40878000","0","22726600","187943756","0","2656300","48825504","7863350","692700","1842500","0.0025","0.559525","36365.732","7520.122979938036","2096000","19983320","40878000","0","22726600","187943756","0","2656300","48825504","7863350","692700","1842500","0.0025","0.559525","25822.513","7520.122979938036","2096000","19983320","40878000","0","22726600","187943756","0","2656300","48825504","7863350","692700","1842500","0.0025","0.559525","25574.871","7520.122979938036","2096000","19983320","40878000","0","22726600","187943756","0","2656300","48825504","7863350","692700","1842500","0.0025","0.559525","29894.798","7520.122979938036","2096000","19983320","40878000","0","22726600","187943756","0","2656300","48825504","7863350","692700","1842500","0.0025","0.559525","27815.834"
,"7365.273951354594","2096000","20025080","40890000","0","22749800","188051066","0","2661200","48848904","7863350","693000","1842500","0.0024948024948024945","0.5596368676368677","36450.41","7365.273951354594","2096000","20025080","40890000","0","22749800","188051066","0","2661200","48848904","7863350","693000","1842500","0.0024948024948024945","0.5596368676368677","25893.601","7365.273951354594","2096000","20025080","40890000","0","22749800","188051066","0","2661200","48848904","7863350","693000","1842500","0.0024948024948024945","0.5596368676368677","25617.381","7365.273951354594","2096000","20025080","40890000","0","22749800","188051066","0","2661200","48848904","7863350","693000","1842500","0.0024948024948024945","0.5596368676368677","29966.642","7365.273951354594","2096000","20025080","40890000","0","22749800","188051066","0","2661200","48848904","7863350","693000","1842500","0.0024948024948024945","0.5596368676368677","27916.994"
,"7552.179407524606","2096000","20058720","40938000","0","22777500","188181882","0","2669200","48883536","7863350","693000","1842500","0.0025726141078838173","0.5597206085753803","36537.294","7552.179407524606","2096000","20058720","40938000","0","22777500","188181882","0","2669200","48883536","7863350","693000","1842500","0.0025726141078838173","0.5597206085753803","25942.901","7552.179407524606","2096000","20058720","40938000","0","22777500","188181882","0","2669200","48883536","7863350","693000","1842500","0.0025726141078838173","0.5597206085753803","25668.529","7552.179407524606","2096000","20058720","40938000","0","22777500","188181882","0","2669200","48883536","7863350","693000","1842500","0.0025726141078838173","0.5597206085753803","30034.349","7552.179407524606","2096000","20058720","40938000","0","22777500","188181882","0","2669200","48883536","7863350","693000","1842500","0.0025726141078838173","0.5597206085753803","28013.494"
,"7698.117586523374","2096000","20101640","40948800","0","22803900","188231960","0","2673200","48929868","7867700","693450","1842500","0.002567287784679089","0.5598178053830227","36607.215","7698.117586523374","2096000","20101640","40948800","0","22803900","188231960","0","2673200","48929868","7867700","693450","1842500","0.002567287784679089","0.5598178053830227","25987.99","7698.117586523374","2096000","20101640","40948800","0","22803900","188231960","0","2673200","48929868","7867700","693450","1842500","0.002567287784679089","0.5598178053830227","25709.789","7698.117586523374","2096000","20101640","40948800","0","22803900","188231960","0","2673200","48929868","7867700","693450","1842500","0.002567287784679089","0.5598178053830227","30091.493","7698.117586523374","2096000","20101640","40948800","0","22803900","188231960","0","2673200","48929868","7867700","693450","1842500","0.002567287784679089","0.5598178053830227","28114.089"
,"7578.8728308714435","2096000","20145720","40960800","0","22821600","188395480","0","2682900","48967308","7874950","693750","1842500","0.0025619834710743803","0.5599641873278237","36676.545","7578.8728308714435","2096000","20145720","40960800","0","22821600","188395480","0","2682900","48967308","7874950","693750","1842500","0.0025619834710743803","0.5599641873278237","26049.385","7578.8728308714435","2096000","20145720","40960800","0","22821600","188395480","0","2682900","48967308","7874950","693750","1842500","0.0025619834710743803","0.5599641873278237","25749.122","7578.8728308714435","2096000","20145720","40960800","0","22821600","188395480","0","2682900","48967308","7874950","693750","1842500","0.0025619834710743803","0.5599641873278237","30151.443","7578.8728308714435","2096000","20145720","40960800","0","22821600","188395480","0","2682900","48967308","7874950","693750","1842500","0.0025619834710743803","0.5599641873278237","28227.324"
,"7974.167704652724","2096000","20184000","40975200","0","22841700","188505856","0","2688400","49008024","7874950","693900","1842500","0.002556701030927835","0.5600604810996563","36742.969","7974.167704652724","2096000","20184000","40975200","0","22841700","188505856","0","2688400","49008024","7874950","693900","1842500","0.002556701030927835","0.5600604810996563","26112.877","7974.167704652724","2096000","20184000","40975200","0","22841700","188505856","0","2688400","49008024","7874950","693900","1842500","0.002556701030927835","0.5600604810996563","25800.739","7974.167704652724","2096000","20184000","40975200","0","22841700","188505856","0","2688400","49008024","7874950","693900","1842500","0.002556701030927835","0.5600604810996563","30211.11","7974.167704652724","2096000","20184000","40975200","0","22841700","188505856","0","2688400","49008024","7874950","693900","1842500","0.002556701030927835","0.5600604810996563","28319.782"
,"7652.158712129513","2096000","20228080","40984800","0","22863900","188598858","0","2695100","49030488","7874950","693900","1842500","0.002551440329218107","0.5601947873799725","36832.728","7652.158712129513","2096000","20228080","40984800","0","22863900","188598858","0","2695100","49030488","7874950","693900","1842500","0.002551440329218107","0.5601947873799725","26160.27","7652.158712129513","2096000","20228080","40984800","0","22863900","188598858","0","2695100","49030488","7874950","693900","1842500","0.002551440329218107","0.5601947873799725","25863.318","7652.158712129513","2096000","20228080","40984800","0","22863900","188598858","0","2695100","49030488","7874950","693900","1842500","0.002551440329218107","0.5601947873799725","30283.437","7652.158712129513","2096000","20228080","40984800","0","22863900","188598858","0","2695100","49030488","7874950","693900","1842500","0.002551440329218107","0.5601947873799725","28402.723"
,"7466.4131270447815","2096000","20261720","41013600","0","22889400","188690838","0","2702900","49064652","7874950","694050","1842500","0.002546201232032854","0.5603066392881587","36908.414","7466.4131270447815","2096000","20261720","41013600","0","22889400","188690838","0","2702900","49064652","7874950","694050","1842500","0.002546201232032854","0.5603066392881587","26203.348","7466.4131270447815","2096000","20261720","41013600","0","22889400","188690838","0","2702900","49064652","7874950","694050","1842500","0.002546201232032854","0.5603066392881587","25921.506","7466.4131270447815","2096000","20261720","41013600","0","22889400","188690838","0","2702900","49064652","7874950","694050","1842500","0.002546201232032854","0.5603066392881587","30353.23","7466.4131270447815","2096000","20261720","41013600","0","22889400","188690838","0","2702900","49064652","7874950","694050","1842500","0.002546201232032854","0.5603066392881587","28476.279"
,"7344.572134218196","2096000","20308120","41047200","0","22902500","188809390","0","2709100","49103028","7874950","694050","1842500","0.002540983606557377","0.560448087431694","36996.336","7344.572134218196","2096000","20308120","41047200","0","22902500","188809390","0","2709100","49103028","7874950","694050","1842500","0.002540983606557377","0.560448087431694","26252.787","7344.572134218196","2096000","20308120","41047200","0","22902500","188809390","0","2709100","49103028","7874950","694050","1842500","0.002540983606557377","0.560448087431694","25969.213","7344.572134218196","2096000","20308120","41047200","0","22902500","188809390","0","2709100","49103028","7874950","694050","1842500","0.002540983606557377","0.560448087431694","30437.512","7344.572134218196","2096000","20308120","41047200","0","22902500","188809390","0","2709100","49103028","7874950","694050","1842500","0.002540983606557377","0.560448087431694","28540.019"
,"7573.330425861197","2096000","20347560","41088000","0","22922600","188918744","0","2714900","49147488","7877850","694050","1842500","0.0025357873210633945","0.5605289706884798","37076.866","7573.330425861197","2096000","20347560","41088000","0","22922600","188918744","0","2714900","49147488","7877850","694050","1842500","0.0025357873210633945","0.5605289706884798","26309.422","7573.330425861197","2096000","20347560","41088000","0","22922600","188918744","0","2714900","49147488","7877850","694050","1842500","0.0025357873210633945","0.5605289706884798","26025.631","7573.330425861197","2096000","20347560","41088000","0","22922600","188918744","0","2714900","49147488","7877850","694050","1842500","0.0025357873210633945","0.5605289706884798","30511.504","7573.330425861197","2096000","20347560","41088000","0","22922600","188918744","0","2714900","49147488","7877850","694050","1842500","0.0025357873210633945","0.5605289706884798","28639.283"
,"7473.226009210189","2096000","20374240","41115600","0","22945600","189058758","0","2720000","49209264","7986600","694050","1844700","0.0025306122448979593","0.5605632653061224","37196.164","7473.226009210189","2096000","20374240","41115600","0","22945600","189058758","0","2720000","49209264","7986600","694050","1844700","0.0025306122448979593","0.5605632653061224","26414.125","7473.226009210189","2096000","20374240","41115600","0","22945600","189058758","0","2720000","49209264","7986600","694050","1844700","0.0025306122448979593","0.5605632653061224","26149.766","7473.226009210189","2096000","20374240","41115600","0","22945600","189058758","0","2720000","49209264","7986600","694050","1844700","0.0025306122448979593","0.5605632653061224","30654.199","7473.226009210189","2096000","20374240","41115600","0","22945600","189058758","0","2720000","49209264","7986600","694050","1844700","0.0025306122448979593","0.5605632653061224","28825.197"
,"7666.283962672219","2096000","20413680","41118000","0","22966700","189113946","0","2723600","49251384","8082300","699450","1876600","0.002525458248472505","0.5606707399864223","37250.062","7666.283962672219","2096000","20413680","41118000","0","22966700","189113946","0","2723600","49251384","8082300","699450","1876600","0.002525458248472505","0.5606707399864223","26452.835","7666.283962672219","2096000","20413680","41118000","0","22966700","189113946","0","2723600","49251384","8082300","699450","1876600","0.002525458248472505","0.5606707399864223","26185.449","7666.283962672219","2096000","20413680","41118000","0","22966700","189113946","0","2723600","49251384","8082300","699450","1876600","0.002525458248472505","0.5606707399864223","30713.526","7666.283962672219","2096000","20413680","41118000","0","22966700","189113946","0","2723600","49251384","8082300","699450","1876600","0.002525458248472505","0.5606707399864223","28877.771"
,"7272.177875417892","2096000","20448480","41125200","0","22995300","189195706","0","2731400","49293504","8101150","711000","1884300","0.0025203252032520323","0.5607588075880758","37314.243","7272.177875417892","2096000","20448480","41125200","0","22995300","189195706","0","2731400","49293504","8101150","711000","1884300","0.0025203252032520323","0.5607588075880758","26498.056","7272.177875417892","2096000","20448480","41125200","0","22995300","189195706","0","2731400","49293504","8101150","711000","1884300","0.0025203252032520323","0.5607588075880758","26236.623","7272.177875417892","2096000","20448480","41125200","0","22995300","189195706","0","2731400","49293504","8101150","711000","1884300","0.0025203252032520323","0.5607588075880758","30777.085","7272.177875417892","2096000","20448480","41125200","0","22995300","189195706","0","2731400","49293504","8101150","711000","1884300","0.0025203252032520323","0.5607588075880758","28935.755"
,"7400.774715911781","2096000","20487920","41136000","0","23016700","189277466","0","2736100","49323924","8108400","714600","1893100","0.002515212981744422","0.5609006085192698","37388.011","7400.774715911781","2096000","20487920","41136000","0","23016700","189277466","0","2736100","49323924","8108400","714600","1893100","0.002515212981744422","0.5609006085192698","26539.907","7400.774715911781","2096000","20487920","41136000","0","23016700","189277466","0","2736100","49323924","8108400","714600","1893100","0.002515212981744422","0.5609006085192698","26283.682","7400.774715911781","2096000","20487920","41136000","0","23016700","189277466","0","2736100","49323924","8108400","714600","1893100","0.002515212981744422","0.5609006085192698","30841.216","7400.774715911781","2096000","20487920","41136000","0","23016700","189277466","0","2736100","49323924","8108400","714600","1893100","0.002515212981744422","0.5609006085192698","28996.729"
,"7324.2375322983","2096000","20521560","41173200","0","23044900","189366380","0","2739700","49354344","8108400","715050","1900800","0.002591093117408907","0.561025641025641","37451.108","7324.2375322983","2096000","20521560","41173200","0","23044900","189366380","0","2739700","49354344","8108400","715050","1900800","0.002591093117408907","0.561025641025641","26587.366","7324.2375322983","2096000","20521560","41173200","0","23044900","189366380","0","2739700","49354344","8108400","715050","1900800","0.002591093117408907","0.561025641025641","26332.288","7324.2375322983","2096000","20521560","41173200","0","23044900","189366380","0","2739700","49354344","8108400","715050","1900800","0.002591093117408907","0.561025641025641","30907.799","7324.2375322983","2096000","20521560","41173200","0","23044900","189366380","0","2739700","49354344","8108400","715050","1900800","0.002591093117408907","0.561025641025641","29054.625"
,"7458.07536110661","2096000","20552880","41206800","0","23068800","189461426","0","2742900","49403484","8115650","715050","1900800","0.002585858585858586","0.5611824915824916","37512.952","7458.07536110661","2096000","20552880","41206800","0","23068800","189461426","0","2742900","49403484","8115650","715050","1900800","0.002585858585858586","0.5611824915824916","26644.734","7458.07536110661","2096000","20552880","41206800","0","23068800","189461426","0","2742900","49403484","8115650","715050","1900800","0.002585858585858586","0.5611824915824916","26383.516","7458.07536110661","2096000","20552880","41206800","0","23068800","189461426","0","2742900","49403484","8115650","715050","1900800","0.002585858585858586","0.5611824915824916","30968.34","7458.07536110661","2096000","20552880","41206800","0","23068800","189461426","0","2742900","49403484","8115650","715050","1900800","0.002585858585858586","0.5611824915824916","29118.517"
,"7249.49309749327","2096000","20590000","41242800","0","23085700","189670936","0","2746500","49438584","8121450","715050","1900800","0.0025806451612903226","0.5612795698924732","37585.343","7249.49309749327","2096000","20590000","41242800","0","23085700","189670936","0","2746500","49438584","8121450","715050","1900800","0.0025806451612903226","0.5612795698924732","26700.406","7249.49309749327","2096000","20590000","41242800","0","23085700","189670936","0","2746500","49438584","8121450","715050","1900800","0.0025806451612903226","0.5612795698924732","26425.808","7249.49309749327","2096000","20590000","41242800","0","23085700","189670936","0","2746500","49438584","8121450","715050","1900800","0.0025806451612903226","0.5612795698924732","31029.7","7249.49309749327","2096000","20590000","41242800","0","23085700","189670936","0","2746500","49438584","8121450","715050","1900800","0.0025806451612903226","0.5612795698924732","29195.423"
,"7044.789617928967","2096000","20625960","41253600","0","23112400","189824236","0","2751300","49474152","8121450","715050","1900800","0.002575452716297787","0.5614164989939637","37665.379","7044.789617928967","2096000","20625960","41253600","0","23112400","189824236","0","2751300","49474152","8121450","715050","1900800","0.002575452716297787","0.5614164989939637","26763.863","7044.789617928967","2096000","20625960","41253600","0","23112400","189824236","0","2751300","49474152","8121450","715050","1900800","0.002575452716297787","0.5614164989939637","26460.649","7044.789617928967","2096000","20625960","41253600","0","23112400","189824236","0","2751300","49474152","8121450","715050","1900800","0.002575452716297787","0.5614164989939637","31087.009","7044.789617928967","2096000","20625960","41253600","0","23112400","189824236","0","2751300","49474152","8121450","715050","1900800","0.002575452716297787","0.5614164989939637","29269.994"
